INSERT INTO `gado` (`id`, `codigo`, `leite`, `racao`, `peso`, `situacao`, `nascimento`) VALUES
(6417, 196236, 21.73, 147, 384, 3, '2022-05-25'),
(2148, 884277, 175.09, 148, 270, 0, '2015-11-26'),
(7659, 866257, 179.95, 307, 660, 3, '2018-05-18'),
(6894, 151252, 71.63, 198, 490, 0, '2016-10-20'),
(5511, 759537, 104.42, 369, 926, 2, '2022-08-10'),
(5365, 421205, 83.27, 53, 773, 1, '2016-03-07'),
(9967, 533373, 121.0, 185, 780, 1, '2023-04-18'),
(6390, 362088, 142.7, 494, 594, 3, '2012-10-10'),
(3035, 45583, 132.09, 301, 561, 3, '2020-11-02'),
(4772, 347809, 81.7, 141, 178, 1, '2015-02-24'),
(3324, 40297, 84.89, 92, 271, 3, '2021-04-22'),
(6495, 768491, 95.43, 451, 264, 2, '2010-01-02'),
(10017, 372174, 81.21, 79, 483, 3, '2018-07-28'),
(6668, 870341, 72.77, 465, 1014, 3, '2016-05-06'),
(4482, 188150, 177.43, 273, 1183, 1, '2019-06-25'),
(4858, 902704, 44.72, 439, 1340, 3, '2010-02-05'),
(730, 93258, 48.54, 241, 883, 1, '2018-12-30'),
(6779, 641748, 178.63, 343, 277, 3, '2019-05-18'),
(3414, 335708, 176.58, 112, 1293, 0, '2012-06-18'),
(2659, 721357, 3.05, 11, 708, 0, '2016-03-16'),
(6223, 171508, 88.27, 63, 307, 0, '2020-03-07'),
(3601, 74241, 32.83, 388, 916, 3, '2023-05-03'),
(5867, 793942, 143.85, 346, 319, 1, '2017-07-16'),
(5716, 895098, 164.68, 436, 181, 3, '2019-03-09'),
(2429, 88926, 152.15, 312, 503, 1, '2020-01-28'),
(8860, 855243, 158.76, 214, 1358, 0, '2012-02-05'),
(4141, 900653, 0.89, 478, 1282, 0, '2022-12-30'),
(6721, 399164, 85.82, 195, 506, 1, '2014-11-26'),
(867, 284112, 120.76, 75, 1334, 3, '2021-10-16'),
(2588, 582064, 185.55, 145, 1141, 1, '2013-07-19'),
(7884, 296423, 6.72, 118, 682, 1, '2019-12-27'),
(7110, 40365, 78.11, 37, 1363, 3, '2016-08-20'),
(4098, 471260, 124.6, 138, 1389, 3, '2014-05-12'),
(1197, 234206, 95.97, 159, 618, 2, '2014-08-07'),
(8326, 386405, 51.03, 278, 1337, 2, '2013-06-05'),
(2118, 965192, 175.48, 361, 974, 2, '2023-02-24'),
(3576, 899840, 62.12, 390, 470, 0, '2019-09-13'),
(2322, 947651, 92.01, 43, 1321, 0, '2013-12-26'),
(29, 409038, 141.66, 332, 612, 1, '2021-03-08'),
(1328, 329436, 73.95, 158, 729, 3, '2023-04-10'),
(460, 902410, 129.72, 249, 1278, 0, '2022-07-31'),
(813, 329678, 25.06, 417, 845, 1, '2019-02-10'),
(634, 570200, 108.45, 10, 918, 2, '2019-04-02'),
(5135, 303231, 112.0, 401, 699, 3, '2011-08-27'),
(4168, 475686, 74.73, 316, 620, 3, '2010-08-17'),
(4913, 439062, 169.56, 187, 217, 3, '2010-10-10'),
(320, 693544, 46.39, 317, 1395, 2, '2016-01-13'),
(2585, 435592, 121.39, 415, 1151, 0, '2021-08-14'),
(4797, 812478, 152.23, 202, 1273, 2, '2022-01-18'),
(3111, 924744, 149.4, 369, 1154, 3, '2018-11-25'),
(6772, 236857, 128.62, 467, 881, 3, '2013-07-21'),
(4552, 182369, 147.91, 319, 1373, 2, '2017-05-07'),
(1972, 990262, 68.19, 361, 318, 3, '2018-04-23'),
(9043, 310778, 9.74, 292, 987, 2, '2012-09-07'),
(6820, 412278, 47.63, 126, 483, 0, '2022-08-23'),
(6934, 7695, 32.11, 291, 363, 0, '2022-03-30'),
(9233, 987141, 26.16, 194, 1026, 0, '2023-02-25'),
(4025, 721844, 123.24, 195, 912, 1, '2019-08-23'),
(4516, 808770, 17.1, 396, 455, 2, '2023-02-14'),
(7935, 907910, 124.38, 500, 330, 2, '2017-12-24'),
(2843, 906043, 72.61, 433, 567, 1, '2015-08-29'),
(5982, 185639, 129.62, 328, 865, 2, '2015-06-28'),
(2833, 31592, 22.86, 382, 443, 0, '2018-11-13'),
(571, 522602, 157.53, 380, 305, 2, '2015-05-24'),
(273, 474280, 117.91, 293, 1082, 2, '2013-12-22'),
(4523, 317030, 62.93, 88, 599, 2, '2018-07-17'),
(96, 570533, 168.05, 233, 212, 3, '2012-05-13'),
(9255, 888485, 107.34, 140, 885, 0, '2023-02-18'),
(2318, 360266, 65.29, 96, 628, 1, '2022-05-07'),
(6192, 164269, 53.94, 35, 674, 1, '2020-04-07'),
(9260, 430690, 174.57, 185, 1218, 0, '2012-11-30'),
(7419, 16709, 184.54, 290, 203, 2, '2020-07-29'),
(9582, 656371, 4.07, 316, 705, 3, '2010-10-10'),
(1119, 905462, 79.81, 23, 695, 3, '2014-09-11'),
(782, 434519, 13.67, 241, 1067, 0, '2016-02-08'),
(742, 174536, 71.55, 454, 1332, 0, '2014-02-08'),
(7059, 251278, 81.42, 364, 948, 2, '2010-04-13'),
(1442, 665151, 29.29, 205, 1279, 3, '2017-05-23'),
(3309, 603257, 117.01, 6, 960, 2, '2016-08-03'),
(989, 909153, 75.9, 106, 988, 2, '2022-10-15'),
(1892, 714539, 46.69, 286, 479, 2, '2012-02-07'),
(5465, 892922, 59.13, 16, 949, 3, '2013-08-20'),
(8975, 586011, 12.55, 498, 1137, 3, '2010-02-10'),
(8240, 580618, 83.48, 300, 403, 1, '2012-07-03'),
(9629, 80213, 156.06, 475, 737, 2, '2016-01-27'),
(1473, 63826, 174.63, 81, 193, 2, '2011-10-17'),
(1834, 793126, 135.29, 6, 497, 2, '2022-09-24'),
(7955, 524018, 10.0, 158, 1287, 3, '2020-08-08'),
(3342, 273289, 97.58, 488, 541, 3, '2022-01-22'),
(5092, 404753, 2.7, 354, 530, 2, '2019-06-28'),
(4887, 769017, 125.74, 349, 753, 0, '2023-04-25'),
(2355, 712368, 155.24, 165, 543, 0, '2014-01-31'),
(1208, 476973, 71.12, 189, 621, 3, '2013-11-13'),
(6574, 971569, 124.53, 118, 716, 3, '2017-09-05'),
(6961, 484205, 104.05, 245, 268, 0, '2015-07-25'),
(3937, 185705, 160.23, 369, 477, 0, '2016-10-09'),
(6644, 751275, 28.59, 486, 353, 1, '2019-11-25'),
(6546, 510064, 39.51, 311, 663, 0, '2018-07-26'),
(8633, 480147, 48.16, 331, 439, 2, '2018-04-11'),
(4380, 326302, 68.29, 404, 532, 0, '2021-09-02'),
(4963, 173148, 7.66, 362, 1350, 0, '2010-02-20'),
(5373, 672478, 25.36, 321, 734, 2, '2023-06-09'),
(7204, 853081, 173.53, 156, 223, 1, '2018-09-03'),
(2766, 606528, 74.01, 240, 1072, 1, '2019-10-07'),
(4478, 624799, 8.55, 363, 1198, 1, '2012-04-22'),
(3971, 79204, 54.79, 249, 916, 1, '2016-10-20'),
(5651, 974820, 110.85, 298, 753, 2, '2016-05-10'),
(5759, 784152, 65.35, 37, 534, 1, '2015-11-04'),
(4680, 60431, 81.98, 26, 1157, 0, '2011-04-05'),
(1918, 431762, 93.84, 66, 468, 1, '2016-10-09'),
(8764, 288419, 76.68, 363, 972, 1, '2021-01-27'),
(4836, 227773, 42.38, 289, 849, 2, '2023-05-29'),
(4044, 701311, 32.3, 289, 1188, 1, '2023-10-02'),
(7314, 991761, 126.65, 408, 893, 3, '2012-01-08'),
(383, 219259, 95.2, 303, 903, 1, '2016-06-02'),
(4288, 72265, 4.52, 246, 1063, 0, '2016-07-08'),
(9114, 69804, 7.86, 193, 674, 3, '2013-09-20'),
(299, 113669, 174.42, 421, 1133, 2, '2020-03-22'),
(5840, 666772, 103.48, 230, 817, 2, '2018-12-02'),
(9394, 137105, 62.51, 10, 591, 2, '2014-09-22'),
(9337, 6745, 1.09, 123, 615, 1, '2012-12-04'),
(8565, 936394, 21.66, 383, 1347, 0, '2011-07-13'),
(3348, 159091, 16.58, 190, 1268, 1, '2015-03-08'),
(2969, 852763, 20.34, 346, 444, 1, '2010-09-21'),
(2225, 74932, 86.54, 387, 1001, 0, '2010-12-20'),
(342, 718754, 58.01, 425, 492, 1, '2011-02-02'),
(657, 689548, 144.76, 435, 411, 2, '2022-07-17'),
(392, 597088, 138.9, 258, 1388, 3, '2018-01-14'),
(5258, 504471, 132.53, 71, 1197, 2, '2019-11-25'),
(9239, 790621, 4.94, 144, 382, 3, '2018-04-02'),
(5535, 191530, 152.07, 46, 1091, 0, '2021-03-31'),
(6656, 101102, 183.65, 483, 1183, 0, '2016-06-19'),
(9249, 590659, 35.84, 212, 545, 1, '2011-07-15'),
(5958, 380352, 46.03, 466, 1400, 1, '2010-09-05'),
(6614, 753094, 49.9, 299, 1290, 2, '2016-04-27'),
(3122, 65694, 174.76, 272, 742, 0, '2014-09-18'),
(4249, 586512, 64.83, 204, 1253, 3, '2013-07-26'),
(4182, 862487, 25.61, 90, 343, 1, '2022-04-08'),
(2946, 123907, 181.7, 473, 1092, 0, '2019-08-26'),
(3259, 974483, 127.11, 62, 719, 2, '2019-05-29'),
(6596, 717924, 69.32, 36, 736, 3, '2017-09-19'),
(2815, 727018, 185.48, 17, 849, 2, '2010-04-17'),
(7254, 467261, 37.69, 324, 417, 3, '2013-06-25'),
(9664, 755446, 36.26, 90, 534, 3, '2011-09-23'),
(5896, 284007, 140.78, 123, 870, 1, '2018-06-01'),
(8037, 103153, 8.65, 260, 1188, 1, '2012-03-13'),
(7365, 897816, 75.24, 380, 845, 0, '2018-10-13'),
(1858, 802893, 86.81, 237, 1134, 3, '2019-12-25'),
(9028, 724046, 89.38, 114, 890, 1, '2022-04-30'),
(4212, 941322, 158.9, 134, 357, 0, '2016-12-02'),
(8401, 331422, 109.79, 479, 242, 3, '2021-01-29'),
(5160, 40387, 108.56, 115, 806, 3, '2019-10-23'),
(1404, 301025, 119.24, 102, 1040, 2, '2020-04-09'),
(5614, 878978, 26.67, 8, 886, 1, '2012-04-01'),
(5660, 43832, 114.17, 134, 1314, 0, '2022-06-02'),
(1305, 913237, 111.9, 389, 1241, 1, '2023-02-26'),
(7031, 513504, 92.41, 284, 353, 0, '2014-10-18'),
(9874, 96929, 128.22, 367, 801, 1, '2018-02-15'),
(6409, 541942, 58.66, 232, 892, 1, '2013-04-17'),
(8670, 821665, 151.2, 88, 839, 3, '2015-10-07'),
(4688, 902418, 66.33, 312, 1202, 1, '2020-07-17'),
(6184, 447291, 157.44, 230, 797, 1, '2023-12-21'),
(249, 832687, 148.74, 398, 1163, 0, '2020-04-16'),
(164, 592853, 107.03, 331, 1197, 1, '2020-04-17'),
(6297, 49470, 164.17, 80, 857, 0, '2011-07-06'),
(6883, 680577, 142.52, 102, 1300, 2, '2022-09-07'),
(7572, 478169, 9.95, 54, 333, 2, '2010-08-03'),
(9805, 238633, 121.44, 37, 1125, 2, '2016-01-13'),
(7613, 454068, 66.23, 33, 1114, 0, '2019-01-08'),
(3726, 287062, 81.85, 283, 823, 3, '2012-02-16'),
(8582, 415592, 87.36, 444, 448, 2, '2023-08-08'),
(1411, 228978, 128.93, 206, 846, 3, '2013-10-26'),
(5794, 637775, 21.45, 122, 811, 1, '2017-02-03'),
(122, 43549, 137.97, 113, 385, 2, '2010-01-18'),
(5904, 816819, 101.42, 452, 1113, 3, '2010-09-05'),
(900, 508588, 141.35, 47, 616, 0, '2011-10-08'),
(9312, 37915, 81.82, 27, 1287, 2, '2018-01-13'),
(4993, 503973, 137.04, 461, 753, 1, '2019-04-02'),
(9199, 431454, 97.89, 292, 257, 0, '2012-12-27'),
(89, 643259, 145.92, 293, 1193, 2, '2018-08-09'),
(9120, 712122, 81.09, 451, 1052, 1, '2016-05-08'),
(8105, 203490, 41.11, 173, 1324, 1, '2017-01-05'),
(7123, 933570, 109.33, 1, 688, 0, '2010-12-02'),
(224, 866767, 35.48, 411, 599, 3, '2018-09-06'),
(3969, 322185, 55.64, 139, 525, 3, '2022-07-07'),
(9876, 370400, 169.68, 218, 1241, 0, '2021-02-17'),
(9658, 93311, 23.23, 11, 832, 3, '2012-05-22'),
(4631, 535305, 40.43, 22, 307, 2, '2013-10-04'),
(9105, 608229, 21.85, 259, 724, 2, '2011-05-26'),
(6797, 125656, 56.57, 308, 1259, 2, '2010-01-21'),
(8192, 489096, 117.09, 253, 365, 0, '2011-05-11'),
(5109, 846403, 14.05, 221, 914, 1, '2022-08-22'),
(3547, 431818, 96.58, 206, 1011, 3, '2018-03-11'),
(3593, 763892, 81.47, 259, 1165, 0, '2019-01-02'),
(2772, 617249, 28.85, 377, 665, 3, '2014-09-27'),
(4448, 92938, 139.47, 80, 837, 0, '2014-02-18'),
(3861, 116060, 56.46, 244, 1253, 2, '2019-10-17'),
(6041, 715642, 149.12, 145, 1300, 2, '2021-12-21'),
(4262, 787519, 104.72, 375, 1381, 1, '2012-05-05'),
(2369, 510435, 39.45, 322, 436, 1, '2018-09-21'),
(3310, 452179, 102.03, 411, 1320, 0, '2019-05-19'),
(776, 741100, 160.28, 494, 1099, 2, '2014-02-18'),
(1634, 697872, 124.13, 171, 1361, 1, '2021-10-25'),
(6220, 720194, 113.14, 471, 1076, 2, '2011-07-28'),
(4687, 326950, 45.62, 229, 513, 2, '2019-08-07'),
(7214, 803257, 38.85, 34, 832, 0, '2012-02-21'),
(3665, 682390, 169.01, 389, 989, 0, '2016-11-26'),
(4567, 120828, 60.51, 326, 778, 0, '2021-12-19'),
(1593, 500864, 30.97, 390, 412, 1, '2019-11-27'),
(9525, 808722, 87.48, 325, 493, 2, '2020-09-23'),
(5035, 666322, 83.46, 262, 166, 0, '2011-02-02'),
(1006, 74660, 27.92, 360, 890, 2, '2022-01-14'),
(1828, 107167, 137.4, 76, 468, 2, '2019-05-01'),
(7081, 748284, 107.82, 124, 1399, 1, '2013-12-16'),
(9571, 523478, 176.71, 142, 324, 2, '2012-05-09'),
(5816, 711336, 152.21, 104, 251, 2, '2010-03-12'),
(6019, 552166, 124.19, 242, 299, 2, '2014-04-14'),
(3439, 181619, 88.75, 60, 543, 2, '2013-12-11'),
(3429, 660429, 181.45, 254, 959, 2, '2016-02-26'),
(4700, 335657, 82.13, 60, 1157, 1, '2019-02-24'),
(520, 568076, 140.51, 59, 1016, 3, '2021-02-21'),
(4737, 971485, 43.02, 50, 388, 0, '2015-04-30'),
(5123, 327366, 108.27, 151, 719, 3, '2017-01-27'),
(7947, 646445, 171.72, 264, 161, 0, '2022-12-16'),
(4300, 824902, 69.42, 390, 799, 0, '2013-04-09'),
(7303, 987093, 178.39, 338, 582, 2, '2020-02-18'),
(2383, 952220, 131.65, 184, 534, 0, '2020-03-07'),
(8114, 673100, 143.3, 51, 1185, 3, '2014-06-27'),
(3369, 19072, 38.49, 207, 895, 1, '2022-04-30'),
(642, 37054, 95.73, 270, 381, 2, '2010-06-24'),
(7286, 527687, 87.11, 386, 389, 3, '2011-01-29'),
(4138, 874877, 149.52, 432, 1148, 0, '2023-01-13'),
(6689, 315158, 149.32, 91, 1008, 3, '2013-06-22'),
(9104, 556310, 66.59, 427, 1045, 1, '2011-11-16'),
(2251, 6064, 72.68, 379, 304, 1, '2023-12-31'),
(402, 443607, 165.19, 373, 812, 0, '2016-05-16'),
(5501, 176346, 166.7, 312, 294, 2, '2010-05-06'),
(2346, 806572, 100.77, 34, 420, 2, '2018-01-19'),
(4395, 825438, 72.98, 493, 240, 1, '2018-10-27'),
(2249, 380946, 2.65, 185, 181, 3, '2019-05-24'),
(2991, 576029, 175.85, 69, 1006, 1, '2019-01-08'),
(8513, 625326, 50.18, 465, 1003, 2, '2022-08-25'),
(7734, 325527, 120.31, 318, 1301, 2, '2012-10-29'),
(635, 232072, 169.43, 212, 1202, 3, '2014-03-07'),
(3692, 45890, 36.76, 464, 706, 1, '2012-07-12'),
(4224, 957473, 146.42, 143, 811, 0, '2020-12-02'),
(1375, 97667, 100.27, 484, 559, 2, '2011-11-23'),
(6422, 806014, 85.1, 467, 1049, 3, '2010-07-06'),
(6290, 743886, 150.43, 24, 1063, 3, '2013-02-04'),
(1455, 983758, 96.75, 335, 917, 1, '2019-07-24'),
(4528, 564738, 14.4, 482, 1114, 1, '2013-04-18'),
(6081, 952568, 43.7, 139, 700, 1, '2017-03-04'),
(6581, 203580, 172.15, 61, 1066, 2, '2019-09-11'),
(7942, 20407, 58.07, 450, 767, 0, '2012-03-04'),
(6449, 1250, 19.04, 316, 1156, 1, '2017-12-03'),
(6213, 662182, 27.6, 339, 1391, 0, '2022-12-25'),
(8322, 621088, 116.84, 455, 173, 1, '2017-06-28'),
(3076, 761390, 148.49, 53, 692, 1, '2021-05-09'),
(566, 70018, 59.81, 264, 790, 3, '2012-07-13'),
(3697, 114478, 5.87, 243, 1230, 2, '2020-05-16'),
(2755, 802633, 86.05, 239, 228, 1, '2020-12-28'),
(4506, 548969, 96.6, 149, 833, 3, '2012-05-02'),
(7828, 229402, 13.87, 279, 692, 3, '2021-02-09'),
(7375, 244704, 76.4, 492, 645, 2, '2012-01-20'),
(2778, 146361, 7.0, 173, 747, 1, '2018-02-25'),
(5122, 620443, 126.4, 172, 170, 2, '2019-07-11'),
(8167, 768942, 12.49, 161, 1071, 1, '2013-09-17'),
(2770, 304040, 105.88, 149, 429, 3, '2014-11-15'),
(5711, 697148, 11.46, 151, 172, 3, '2018-06-17'),
(2200, 32878, 44.96, 319, 625, 1, '2022-03-26'),
(4050, 805936, 142.17, 15, 514, 0, '2014-05-02'),
(8950, 249217, 8.45, 378, 583, 0, '2011-04-16'),
(5077, 606986, 125.74, 111, 972, 1, '2018-01-13'),
(4538, 622774, 53.33, 94, 340, 3, '2016-01-24'),
(8596, 499163, 79.07, 139, 1298, 2, '2013-10-15'),
(5864, 203966, 154.62, 427, 1094, 2, '2018-12-09'),
(3130, 266270, 97.64, 434, 975, 2, '2013-09-14'),
(61, 827758, 144.33, 414, 594, 0, '2015-06-10'),
(2177, 34797, 105.21, 79, 284, 1, '2020-08-06'),
(2243, 870839, 118.71, 154, 1240, 3, '2017-06-04'),
(9168, 985980, 107.13, 31, 1067, 2, '2022-10-29'),
(6432, 65911, 181.79, 311, 900, 0, '2017-04-17'),
(6988, 448198, 179.11, 3, 181, 2, '2023-09-03'),
(3366, 551187, 161.49, 369, 469, 3, '2011-04-27'),
(5806, 615461, 174.41, 182, 545, 3, '2018-11-16'),
(1436, 110574, 143.02, 75, 1069, 1, '2010-12-15'),
(1539, 783505, 32.17, 449, 1025, 2, '2018-03-21'),
(3277, 79428, 122.43, 228, 1334, 2, '2014-10-23'),
(8697, 577390, 138.9, 127, 983, 3, '2020-08-26'),
(2184, 207567, 57.24, 380, 1343, 2, '2015-04-18'),
(447, 729213, 9.52, 120, 373, 0, '2022-08-30'),
(6534, 393839, 124.4, 50, 704, 1, '2021-04-03'),
(3243, 813879, 93.24, 145, 1073, 1, '2020-11-08'),
(4134, 406743, 48.43, 345, 818, 3, '2020-07-16'),
(9066, 187268, 99.42, 107, 975, 0, '2014-06-14'),
(9701, 785412, 125.28, 317, 367, 2, '2018-11-20'),
(9719, 539048, 38.21, 209, 1139, 1, '2013-05-31'),
(7912, 310611, 181.76, 285, 645, 3, '2012-11-27'),
(6357, 17631, 159.66, 252, 865, 3, '2011-02-23'),
(6484, 426552, 183.42, 310, 1256, 1, '2014-12-19'),
(2953, 217139, 79.35, 23, 797, 2, '2019-11-19'),
(3954, 255221, 183.17, 216, 232, 0, '2013-03-16'),
(1062, 435140, 152.97, 313, 344, 1, '2015-12-26'),
(2432, 906030, 54.57, 315, 1375, 3, '2017-01-08'),
(9052, 716565, 79.63, 429, 610, 3, '2011-06-19'),
(7041, 196694, 3.43, 417, 1276, 0, '2011-05-03'),
(4274, 603110, 124.69, 389, 856, 0, '2018-10-22'),
(9251, 869153, 128.91, 202, 742, 0, '2012-11-10'),
(8202, 3873, 38.12, 281, 303, 0, '2016-02-08'),
(6643, 904159, 145.59, 380, 943, 0, '2011-01-01'),
(6172, 420432, 127.48, 144, 1318, 3, '2012-12-10'),
(8808, 357744, 134.07, 378, 959, 1, '2019-04-30'),
(5096, 182956, 0.73, 392, 273, 2, '2021-11-29'),
(4340, 222724, 106.27, 91, 274, 0, '2016-07-12'),
(9102, 885896, 170.85, 310, 930, 1, '2012-07-10'),
(9533, 34853, 155.99, 290, 1116, 2, '2019-09-23'),
(1729, 470358, 83.22, 180, 767, 3, '2023-08-02'),
(8274, 360520, 45.35, 93, 1371, 1, '2023-04-09'),
(1143, 149023, 161.71, 73, 806, 3, '2021-06-18'),
(2095, 653993, 164.81, 422, 423, 3, '2017-04-03'),
(6620, 528684, 33.68, 492, 316, 3, '2020-04-10'),
(5256, 174401, 50.37, 495, 936, 3, '2015-08-02'),
(2720, 629703, 92.27, 21, 820, 1, '2012-03-08'),
(2945, 465427, 171.14, 428, 885, 1, '2010-12-21'),
(2591, 965491, 111.89, 93, 527, 0, '2016-09-21'),
(2507, 892611, 125.06, 40, 973, 1, '2022-05-04'),
(4164, 655749, 91.18, 185, 969, 3, '2021-06-02'),
(24, 273275, 122.04, 205, 564, 3, '2022-03-18'),
(6639, 205199, 113.68, 36, 417, 2, '2016-08-10'),
(2062, 880031, 28.14, 440, 413, 3, '2014-04-04'),
(3337, 577468, 28.97, 397, 309, 2, '2021-09-28'),
(8658, 528648, 182.5, 136, 666, 0, '2020-03-26'),
(7873, 539437, 120.75, 299, 720, 0, '2021-12-16'),
(1467, 72291, 148.06, 46, 611, 3, '2015-11-21'),
(848, 783479, 122.42, 372, 1249, 1, '2011-10-19'),
(4204, 936992, 156.7, 179, 510, 0, '2017-01-24'),
(7584, 739310, 112.95, 488, 317, 1, '2011-09-15'),
(244, 694973, 102.34, 395, 843, 0, '2017-09-16'),
(3912, 684833, 98.33, 379, 979, 2, '2020-06-19'),
(2271, 280886, 153.92, 393, 621, 0, '2017-11-29'),
(8148, 823599, 55.39, 189, 1054, 1, '2016-03-02'),
(6566, 110489, 58.53, 140, 1351, 3, '2020-12-19'),
(7481, 733583, 34.17, 324, 383, 1, '2022-01-17'),
(6609, 807390, 43.2, 409, 637, 1, '2022-01-13'),
(3242, 289254, 21.25, 130, 1284, 2, '2012-06-28'),
(7719, 287247, 172.61, 455, 732, 2, '2016-11-25'),
(8871, 342568, 77.8, 98, 338, 0, '2010-06-01'),
(7862, 998860, 137.67, 38, 1358, 0, '2011-06-09'),
(8534, 325215, 92.64, 209, 481, 3, '2022-06-20'),
(692, 264163, 46.24, 142, 436, 1, '2016-12-24'),
(452, 983064, 166.48, 474, 1044, 0, '2011-08-26'),
(8200, 282176, 91.05, 246, 909, 3, '2013-01-24'),
(7294, 521470, 165.7, 108, 228, 0, '2021-12-28'),
(6247, 669848, 164.45, 465, 676, 1, '2011-03-25'),
(4504, 476139, 81.32, 8, 818, 3, '2012-12-16'),
(6585, 281231, 143.82, 20, 489, 2, '2022-12-14'),
(1304, 345882, 94.52, 492, 1303, 0, '2016-01-05'),
(4855, 808139, 38.18, 397, 647, 3, '2011-02-18'),
(6257, 320157, 88.41, 7, 589, 2, '2014-03-28'),
(4299, 396618, 87.01, 28, 1071, 0, '2016-12-14'),
(2571, 619848, 1.07, 162, 281, 3, '2017-01-18'),
(7516, 465036, 96.57, 318, 1160, 3, '2019-03-03'),
(6739, 81912, 139.51, 120, 778, 0, '2015-11-16'),
(2393, 650555, 74.91, 15, 894, 0, '2022-09-04'),
(8667, 932259, 69.95, 56, 1243, 1, '2015-11-26'),
(9831, 291757, 105.64, 322, 1072, 0, '2012-09-04'),
(3158, 601601, 4.31, 225, 1294, 3, '2011-09-21'),
(6173, 361980, 138.93, 61, 432, 0, '2015-06-28'),
(3422, 812871, 88.89, 228, 476, 2, '2013-11-20'),
(3274, 43956, 116.58, 311, 328, 3, '2021-04-03'),
(6210, 354275, 81.57, 77, 509, 1, '2023-04-17'),
(3939, 671813, 114.68, 124, 527, 3, '2022-07-29'),
(879, 863911, 174.6, 420, 914, 3, '2013-11-24'),
(4851, 637867, 116.9, 30, 953, 1, '2018-03-23'),
(5038, 63481, 31.09, 245, 466, 1, '2023-10-07'),
(8487, 211808, 112.52, 442, 991, 0, '2023-04-13'),
(7926, 987609, 123.62, 289, 1215, 3, '2015-10-18'),
(3001, 383590, 94.71, 433, 841, 0, '2019-01-17'),
(3138, 276077, 85.2, 47, 777, 1, '2018-08-18'),
(8282, 211557, 167.85, 196, 953, 2, '2010-01-20'),
(4014, 346016, 48.24, 1, 404, 3, '2015-02-05'),
(3463, 88652, 22.11, 129, 859, 1, '2013-06-23'),
(660, 757813, 140.71, 2, 828, 3, '2015-09-09'),
(9021, 849375, 11.58, 468, 1232, 2, '2021-02-14'),
(9384, 357612, 39.23, 279, 899, 2, '2020-08-15'),
(554, 202586, 139.23, 348, 1011, 3, '2020-05-15'),
(3506, 499995, 152.88, 93, 502, 3, '2018-08-22'),
(7504, 849758, 85.02, 116, 1402, 2, '2011-04-13'),
(7587, 496081, 10.36, 191, 1410, 3, '2022-09-08'),
(9022, 545194, 162.01, 464, 216, 2, '2018-07-21'),
(1949, 117378, 59.31, 352, 1040, 3, '2011-08-14'),
(2453, 858391, 117.67, 268, 1286, 2, '2019-01-31'),
(1120, 443010, 22.34, 328, 752, 0, '2019-06-03'),
(3092, 749988, 166.22, 21, 1170, 0, '2021-12-10'),
(909, 4179, 82.86, 173, 675, 1, '2021-09-04'),
(9714, 493068, 126.47, 267, 292, 3, '2015-09-05'),
(5377, 857686, 173.91, 215, 559, 2, '2013-05-19'),
(8195, 368454, 90.42, 80, 1177, 0, '2014-05-01'),
(1270, 466144, 168.16, 308, 489, 0, '2016-08-02'),
(5079, 54486, 11.59, 456, 1228, 3, '2015-09-28'),
(8111, 695635, 49.39, 179, 656, 0, '2017-11-18'),
(3694, 162669, 32.62, 285, 305, 1, '2022-01-12'),
(2617, 822063, 39.83, 470, 1169, 0, '2020-05-09'),
(3319, 757997, 125.09, 99, 845, 0, '2010-02-08'),
(6974, 748905, 142.88, 96, 892, 0, '2011-05-10'),
(1673, 392704, 104.65, 163, 1102, 0, '2012-11-29'),
(8981, 347371, 47.44, 436, 432, 1, '2017-10-28'),
(1252, 140260, 3.18, 27, 810, 1, '2016-11-27'),
(7450, 687779, 13.26, 194, 960, 1, '2019-01-03'),
(4527, 316438, 116.41, 234, 164, 0, '2019-09-03'),
(2487, 463556, 49.52, 192, 882, 3, '2013-09-08'),
(126, 708077, 104.41, 158, 929, 3, '2016-10-06'),
(2312, 125490, 136.21, 305, 167, 1, '2012-11-05'),
(2147, 474245, 148.14, 61, 650, 0, '2018-03-12'),
(5634, 192447, 7.63, 324, 187, 1, '2021-02-11'),
(4484, 707399, 169.57, 96, 502, 1, '2022-01-17'),
(4592, 140422, 133.73, 357, 602, 1, '2013-01-02'),
(6462, 835106, 92.91, 238, 391, 3, '2012-09-23'),
(4666, 367816, 38.3, 487, 851, 1, '2022-03-11'),
(5162, 831355, 59.92, 169, 1361, 1, '2010-05-02'),
(1078, 949496, 21.57, 452, 162, 3, '2019-05-01'),
(7622, 333824, 37.83, 88, 535, 3, '2020-12-07'),
(3041, 28904, 161.39, 476, 960, 2, '2022-02-17'),
(4437, 277221, 105.57, 469, 805, 0, '2013-06-07'),
(5804, 589083, 144.08, 162, 1314, 1, '2011-12-01'),
(5360, 876878, 29.27, 30, 1050, 0, '2021-12-12'),
(6632, 929276, 72.89, 304, 1406, 2, '2023-12-16'),
(8441, 476810, 172.36, 107, 1215, 1, '2017-07-30'),
(1844, 374466, 127.72, 371, 527, 1, '2011-05-11'),
(7875, 558373, 154.61, 440, 934, 1, '2018-01-04'),
(7535, 95053, 63.28, 21, 600, 0, '2013-12-05'),
(5534, 946553, 120.82, 281, 420, 1, '2015-05-10'),
